service_id,date,exception_type
727A1138,20160530,2
727A1138,20160704,2
727A1138,20160905,2
727A1138,20161124,2
727A1138,20161125,2
727A1138,20161226,2
727A1138,20170102,2
727A1138,20170116,2
727A1138,20170220,2
727A1138,20170529,2
727A1138,20170704,2
727A1138,20170904,2
727A1138,20171123,2
727A1138,20171124,2
727A1138,20171225,2
