shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
16MAR-2129160,170003,47.179224,-122.553285
16MAR-2129160,170004,47.178944,-122.555035
16MAR-2129160,170005,47.178884,-122.555365
16MAR-2129160,170006,47.178704,-122.556445
16MAR-2129160,170007,47.178434,-122.557895
16MAR-2129160,170008,47.177594,-122.562505
16MAR-2129160,170009,47.177254,-122.564365
16MAR-2129160,170010,47.177234,-122.564495
16MAR-2129160,170011,47.177044,-122.565465
16MAR-2129160,170012,47.176984,-122.565805
16MAR-2129160,170013,47.176940,-122.566046
16MAR-2129160,180001,47.176940,-122.566046
16MAR-2129160,180002,47.176854,-122.566515
16MAR-2129160,180003,47.176814,-122.566805
16MAR-2129160,180004,47.176804,-122.567025
16MAR-2129160,180005,47.176804,-122.568435
16MAR-2129160,180006,47.176814,-122.569411
16MAR-2129160,190001,47.176814,-122.569411
16MAR-2129160,190002,47.176824,-122.570385
16MAR-2129160,190003,47.176834,-122.573415
16MAR-2129160,190004,47.176844,-122.574375
16MAR-2129160,190005,47.176624,-122.574355
16MAR-2129160,190006,47.176577,-122.574352
16MAR-2129160,200001,47.176577,-122.574352
16MAR-2129160,200002,47.175504,-122.574285
16MAR-2129160,200003,47.175174,-122.574275
16MAR-2129160,200004,47.174114,-122.574255
16MAR-2129160,200005,47.173444,-122.574265
16MAR-2129160,200006,47.172444,-122.574275
16MAR-2129160,200007,47.172344,-122.574275
16MAR-2129160,200008,47.172264,-122.574275
16MAR-2129160,210001,47.172264,-122.574275
16MAR-2129160,210002,47.172024,-122.574275
16MAR-2129160,210003,47.169874,-122.574305
16MAR-2129160,210004,47.169874,-122.574005
16MAR-2129160,210005,47.169914,-122.573875
16MAR-2129160,210006,47.170004,-122.573835
16MAR-2129160,210007,47.170084,-122.573835
16MAR-2129160,210008,47.170234,-122.573885
16MAR-2129160,210009,47.170294,-122.573905
16MAR-2129160,210010,47.170304,-122.573765
16MAR-2129160,210011,47.170274,-122.573585
16MAR-2129160,210012,47.170224,-122.573235
16MAR-2129160,210013,47.170204,-122.572865
16MAR-2129160,210014,47.170224,-122.572385
16MAR-2129160,210015,47.170294,-122.571955
16MAR-2129160,210016,47.170414,-122.571465
16MAR-2129160,210017,47.170594,-122.570985
16MAR-2129160,210018,47.170704,-122.570815
16MAR-2129160,210019,47.170774,-122.570815
16MAR-2129160,210020,47.170854,-122.570845
16MAR-2129160,210021,47.170904,-122.570915
16MAR-2129160,210022,47.170994,-122.571075
16MAR-2129160,210023,47.171054,-122.571245
16MAR-2129160,210024,47.171184,-122.571605
16MAR-2129160,210025,47.171234,-122.571715
16MAR-2129160,210026,47.171334,-122.571915
16MAR-2129160,210027,47.171366,-122.571963
16MAR-2129160,220001,47.171366,-122.571963
16MAR-2129160,220002,47.171564,-122.572265
16MAR-2129160,220003,47.171674,-122.572365
16MAR-2129160,220004,47.171784,-122.572435
16MAR-2129160,220005,47.172144,-122.572585
16MAR-2129160,220006,47.172244,-122.572655
16MAR-2129160,220007,47.172354,-122.572765
16MAR-2129160,220008,47.172404,-122.572885
16MAR-2129160,220009,47.172424,-122.573015
16MAR-2129160,220010,47.172434,-122.573555
16MAR-2129160,220011,47.172444,-122.574275
16MAR-2129160,220012,47.173444,-122.574265
16MAR-2129160,220013,47.174114,-122.574255
16MAR-2129160,220014,47.175174,-122.574275
16MAR-2129160,220015,47.175504,-122.574285
16MAR-2129160,220016,47.176624,-122.574355
16MAR-2129160,220017,47.176844,-122.574375
16MAR-2129160,220018,47.176855,-122.574773
16MAR-2129160,230001,47.176855,-122.574773
16MAR-2129160,230002,47.176884,-122.575805
16MAR-2129160,230003,47.176914,-122.576625
16MAR-2129160,230004,47.176914,-122.577085
16MAR-2129160,230005,47.176924,-122.577955
16MAR-2129160,230006,47.176744,-122.577965
16MAR-2129160,230007,47.176674,-122.577995
16MAR-2129160,230008,47.176624,-122.578055
16MAR-2129160,230009,47.176394,-122.578665
16MAR-2129160,230010,47.176324,-122.578835
16MAR-2129160,230011,47.176244,-122.578985
16MAR-2129160,230012,47.176174,-122.579105
16MAR-2129160,230013,47.176060,-122.579267
16MAR-2129160,240001,47.176060,-122.579267
16MAR-2129160,240002,47.175934,-122.579445
16MAR-2129160,240003,47.175364,-122.580155
16MAR-2129160,240004,47.175214,-122.580335
16MAR-2129160,240005,47.175154,-122.580445
16MAR-2129160,240006,47.175054,-122.580675
16MAR-2129160,240007,47.174984,-122.580915
16MAR-2129160,240008,47.174854,-122.581695
16MAR-2129160,240009,47.174794,-122.581945
16MAR-2129160,240010,47.174714,-122.582185
16MAR-2129160,240011,47.174514,-122.582635
16MAR-2129160,240012,47.174344,-122.582945
16MAR-2129160,240013,47.174134,-122.583325
16MAR-2129160,240014,47.173804,-122.583935
16MAR-2129160,240015,47.173694,-122.584175
16MAR-2129160,240016,47.173364,-122.584755
16MAR-2129160,240017,47.173304,-122.584815
16MAR-2129160,240018,47.173223,-122.584862
16MAR-2129160,250001,47.173223,-122.584862
16MAR-2129160,250002,47.173164,-122.584895
16MAR-2129160,250003,47.172924,-122.584955
16MAR-2129160,250004,47.172544,-122.584955
16MAR-2129160,250005,47.171258,-122.585012
16MAR-2129160,260001,47.171258,-122.585012
16MAR-2129160,260002,47.171184,-122.585015
16MAR-2129160,260003,47.171224,-122.586395
16MAR-2129160,260004,47.171224,-122.587005
16MAR-2129160,260005,47.171264,-122.588935
16MAR-2129160,260006,47.171274,-122.590235
16MAR-2129160,260007,47.171274,-122.591005
16MAR-2129160,260008,47.171274,-122.591141
16MAR-2129160,270001,47.171274,-122.591141
16MAR-2129160,270002,47.171274,-122.591775
16MAR-2129160,270003,47.171274,-122.592845
16MAR-2129160,270004,47.171254,-122.592975
16MAR-2129160,270005,47.171214,-122.593135
16MAR-2129160,270006,47.171164,-122.593265
16MAR-2129160,270007,47.170566,-122.594471
16MAR-2129160,280001,47.170566,-122.594471
16MAR-2129160,280002,47.170524,-122.594555
16MAR-2129160,280003,47.171204,-122.595295
16MAR-2129160,280004,47.171861,-122.595999
16MAR-2129160,290001,47.171861,-122.595999
16MAR-2129160,290002,47.171904,-122.596045
16MAR-2129160,290003,47.172530,-122.596726
16MAR-2129160,300001,47.172530,-122.596726
16MAR-2129160,300002,47.172584,-122.596785
16MAR-2129160,300003,47.173274,-122.597525
16MAR-2129160,300004,47.172784,-122.598495
16MAR-2129160,300005,47.172973,-122.598692
16MAR-2129160,310001,47.172973,-122.598692
16MAR-2129160,310002,47.173474,-122.599215
16MAR-2129160,310003,47.173264,-122.599655
16MAR-2129160,310004,47.173174,-122.599825
16MAR-2129160,310005,47.172994,-122.600155
16MAR-2129160,310006,47.172914,-122.600305
16MAR-2129160,310007,47.171778,-122.602568
16MAR-2129161,10001,47.165344,-122.513225
16MAR-2129161,10002,47.165441,-122.512983
16MAR-2129161,10003,47.165504,-122.512754
16MAR-2129161,10004,47.165538,-122.512613
16MAR-2129161,10005,47.165526,-122.512510
16MAR-2129161,10006,47.165505,-122.512285
16MAR-2129161,10007,47.165414,-122.512285
16MAR-2129161,10008,47.165024,-122.512275
16MAR-2129161,10009,47.165024,-122.512485
16MAR-2129161,10010,47.165024,-122.512685
16MAR-2129161,10011,47.165024,-122.512925
16MAR-2129161,10012,47.164994,-122.513125
16MAR-2129161,10013,47.164934,-122.513275
16MAR-2129161,10014,47.164894,-122.513365
16MAR-2129161,10015,47.164774,-122.513655
16MAR-2129161,10016,47.164694,-122.513845
16MAR-2129161,10017,47.164674,-122.513955
16MAR-2129161,10018,47.164664,-122.514075
16MAR-2129161,10019,47.164664,-122.514175
16MAR-2129161,10020,47.164654,-122.514385
16MAR-2129161,10021,47.164654,-122.514595
16MAR-2129161,10022,47.164654,-122.514825
16MAR-2129161,10023,47.164654,-122.515025
16MAR-2129161,10024,47.164654,-122.515295
16MAR-2129161,10025,47.164654,-122.515755
16MAR-2129161,10026,47.165234,-122.515745
16MAR-2129161,10027,47.165694,-122.515745
16MAR-2129161,10028,47.165934,-122.515745
16MAR-2129161,20001,47.165934,-122.515745
16MAR-2129161,20002,47.166034,-122.515745
16MAR-2129161,20003,47.166214,-122.515745
16MAR-2129161,20004,47.166414,-122.515685
16MAR-2129161,20005,47.166704,-122.515495
16MAR-2129161,20006,47.166704,-122.515895
16MAR-2129161,20007,47.166699,-122.516413
16MAR-2129161,30001,47.166699,-122.516413
16MAR-2129161,30002,47.166684,-122.517855
16MAR-2129161,30003,47.166674,-122.520695
16MAR-2129161,30004,47.166664,-122.521313
16MAR-2129161,40001,47.166664,-122.521313
16MAR-2129161,40002,47.166654,-122.521945
16MAR-2129161,40003,47.166654,-122.523175
16MAR-2129161,40004,47.166674,-122.524595
16MAR-2129161,40005,47.166656,-122.525938
16MAR-2129161,50001,47.166656,-122.525938
16MAR-2129161,50002,47.166654,-122.526095
16MAR-2129161,50003,47.168374,-122.526155
16MAR-2129161,50004,47.168476,-122.526158
16MAR-2129161,60001,47.168476,-122.526158
16MAR-2129161,60002,47.169915,-122.526193
16MAR-2129161,70001,47.169915,-122.526193
16MAR-2129161,70002,47.170024,-122.526195
16MAR-2129161,70003,47.170744,-122.526225
16MAR-2129161,70004,47.171694,-122.526245
16MAR-2129161,70005,47.171784,-122.526245
16MAR-2129161,70006,47.171851,-122.526246
16MAR-2129161,80001,47.171851,-122.526246
16MAR-2129161,80002,47.172464,-122.526255
16MAR-2129161,80003,47.173024,-122.526265
16MAR-2129161,80004,47.173206,-122.526265
16MAR-2129161,90001,47.173206,-122.526265
16MAR-2129161,90002,47.173264,-122.526265
16MAR-2129161,90003,47.174184,-122.526285
16MAR-2129161,90004,47.175164,-122.526335
16MAR-2129161,90005,47.175182,-122.526335
16MAR-2129161,100001,47.175182,-122.526335
16MAR-2129161,100002,47.175584,-122.526325
16MAR-2129161,100003,47.175954,-122.527065
16MAR-2129161,100004,47.176074,-122.527295
16MAR-2129161,100005,47.176204,-122.527465
16MAR-2129161,100006,47.176244,-122.527515
16MAR-2129161,100007,47.176324,-122.527555
16MAR-2129161,100008,47.176424,-122.527575
16MAR-2129161,100009,47.176424,-122.527965
16MAR-2129161,100010,47.176434,-122.528185
16MAR-2129161,100011,47.176464,-122.528455
16MAR-2129161,100012,47.176494,-122.528595
16MAR-2129161,100013,47.176804,-122.529765
16MAR-2129161,100014,47.176876,-122.530018
16MAR-2129161,110001,47.176876,-122.530018
16MAR-2129161,110002,47.176924,-122.530185
16MAR-2129161,110003,47.177504,-122.532395
16MAR-2129161,110004,47.177614,-122.532615
16MAR-2129161,110005,47.177754,-122.532685
16MAR-2129161,110006,47.177754,-122.533295
16MAR-2129161,110007,47.177754,-122.533475
16MAR-2129161,110008,47.177744,-122.534075
16MAR-2129161,110009,47.177744,-122.534155
16MAR-2129161,110010,47.177744,-122.534395
16MAR-2129161,110011,47.177744,-122.534403
16MAR-2129161,120001,47.177744,-122.534403
16MAR-2129161,120002,47.177734,-122.534825
16MAR-2129161,120003,47.177734,-122.535145
16MAR-2129161,120004,47.177754,-122.535515
16MAR-2129161,120005,47.177784,-122.535905
16MAR-2129161,120006,47.177824,-122.536485
16MAR-2129161,120007,47.177864,-122.536995
16MAR-2129161,120008,47.177874,-122.537085
16MAR-2129161,120009,47.177904,-122.537355
16MAR-2129161,120010,47.177923,-122.537490
16MAR-2129161,130001,47.177923,-122.537490
16MAR-2129161,130002,47.177944,-122.537635
16MAR-2129161,130003,47.178024,-122.537985
16MAR-2129161,130004,47.178134,-122.538335
16MAR-2129161,130005,47.178194,-122.538485
16MAR-2129161,130006,47.178224,-122.538545
16MAR-2129161,130007,47.178284,-122.538645
16MAR-2129161,130008,47.178354,-122.538775
16MAR-2129161,130009,47.178434,-122.538905
16MAR-2129161,130010,47.178514,-122.539025
16MAR-2129161,130011,47.178714,-122.539275
16MAR-2129161,130012,47.178964,-122.539615
16MAR-2129161,130013,47.179184,-122.539945
16MAR-2129161,130014,47.179264,-122.540095
16MAR-2129161,130015,47.179444,-122.540455
16MAR-2129161,130016,47.179554,-122.540725
16MAR-2129161,130017,47.179644,-122.540995
16MAR-2129161,130018,47.179704,-122.541215
16MAR-2129161,130019,47.179764,-122.541465
16MAR-2129161,130020,47.179814,-122.541745
16MAR-2129161,130021,47.179844,-122.541945
16MAR-2129161,140001,47.179844,-122.541945
16MAR-2129161,140002,47.179844,-122.541945
16MAR-2129161,140003,47.179904,-122.542545
16MAR-2129161,140004,47.179924,-122.543175
16MAR-2129161,140005,47.179924,-122.543245
16MAR-2129161,140006,47.179934,-122.543815
16MAR-2129161,140007,47.179954,-122.545075
16MAR-2129161,140008,47.179953,-122.545128
16MAR-2129161,150001,47.179953,-122.545128
16MAR-2129161,150002,47.179944,-122.545915
16MAR-2129161,150003,47.179914,-122.546735
16MAR-2129161,150004,47.179854,-122.547715
16MAR-2129161,150005,47.179801,-122.548453
16MAR-2129161,160001,47.179801,-122.548453
16MAR-2129161,160002,47.179794,-122.548545
16MAR-2129161,160003,47.179694,-122.549825
16MAR-2129161,160004,47.179654,-122.550235
16MAR-2129161,160005,47.179544,-122.551335
16MAR-2129161,160006,47.179504,-122.551705
16MAR-2129161,160007,47.179464,-122.552035
16MAR-2129161,160008,47.179424,-122.552245
16MAR-2129161,160009,47.179321,-122.552729
16MAR-2129161,170001,47.179321,-122.552729
16MAR-2129161,170002,47.179294,-122.552855
16MAR-2129161,170003,47.179224,-122.553285
16MAR-2129161,170004,47.178944,-122.555035
16MAR-2129161,170005,47.178884,-122.555365
16MAR-2129161,170006,47.178704,-122.556445
16MAR-2129161,170007,47.178434,-122.557895
16MAR-2129161,170008,47.177594,-122.562505
16MAR-2129161,170009,47.177254,-122.564365
16MAR-2129161,170010,47.177234,-122.564495
16MAR-2129161,170011,47.177044,-122.565465
16MAR-2129161,170012,47.176984,-122.565805
16MAR-2129161,170013,47.176940,-122.566046
16MAR-2129161,180001,47.176940,-122.566046
16MAR-2129161,180002,47.176854,-122.566515
16MAR-2129161,180003,47.176814,-122.566805
16MAR-2129161,180004,47.176804,-122.567025
16MAR-2129161,180005,47.176804,-122.568435
16MAR-2129161,180006,47.176814,-122.569411
16MAR-2129161,190001,47.176814,-122.569411
16MAR-2129161,190002,47.176824,-122.570385
16MAR-2129161,190003,47.176834,-122.573415
16MAR-2129161,190004,47.176844,-122.574375
16MAR-2129161,190005,47.176624,-122.574355
16MAR-2129161,190006,47.176577,-122.574352
16MAR-2129161,200001,47.176577,-122.574352
16MAR-2129161,200002,47.175504,-122.574285
16MAR-2129161,200003,47.175174,-122.574275
16MAR-2129161,200004,47.174114,-122.574255
16MAR-2129161,200005,47.173444,-122.574265
16MAR-2129161,200006,47.172444,-122.574275
16MAR-2129161,200007,47.172344,-122.574275
16MAR-2129161,200008,47.172264,-122.574275
16MAR-2129161,210001,47.172264,-122.574275
16MAR-2129161,210002,47.172024,-122.574275
16MAR-2129161,210003,47.169874,-122.574305
16MAR-2129161,210004,47.169874,-122.574005
16MAR-2129161,210005,47.169914,-122.573875
16MAR-2129161,210006,47.170004,-122.573835
16MAR-2129161,210007,47.170084,-122.573835
16MAR-2129161,210008,47.170234,-122.573885
16MAR-2129161,210009,47.170294,-122.573905
16MAR-2129161,210010,47.170304,-122.573765
16MAR-2129161,210011,47.170274,-122.573585
16MAR-2129161,210012,47.170224,-122.573235
16MAR-2129161,210013,47.170204,-122.572865
16MAR-2129161,210014,47.170224,-122.572385
16MAR-2129161,210015,47.170294,-122.571955
16MAR-2129161,210016,47.170414,-122.571465
16MAR-2129161,210017,47.170594,-122.570985
16MAR-2129161,210018,47.170704,-122.570815
16MAR-2129161,210019,47.170774,-122.570815
16MAR-2129161,210020,47.170854,-122.570845
16MAR-2129161,210021,47.170904,-122.570915
16MAR-2129161,210022,47.170994,-122.571075
16MAR-2129161,210023,47.171054,-122.571245
16MAR-2129161,210024,47.171184,-122.571605
16MAR-2129161,210025,47.171234,-122.571715
16MAR-2129161,210026,47.171334,-122.571915
16MAR-2129161,210027,47.171366,-122.571963
16MAR-2129172,10001,47.165344,-122.513225
16MAR-2129172,10002,47.165441,-122.512983
16MAR-2129172,10003,47.165504,-122.512754
16MAR-2129172,10004,47.165538,-122.512613
16MAR-2129172,10005,47.165526,-122.512510
16MAR-2129172,10006,47.165505,-122.512285
16MAR-2129172,10007,47.165414,-122.512285
16MAR-2129172,10008,47.165024,-122.512275
16MAR-2129172,10009,47.165024,-122.512485
16MAR-2129172,10010,47.165024,-122.512685
16MAR-2129172,10011,47.165024,-122.512925
16MAR-2129172,10012,47.164994,-122.513125
16MAR-2129172,10013,47.164934,-122.513275
16MAR-2129172,10014,47.164894,-122.513365
16MAR-2129172,10015,47.164774,-122.513655
16MAR-2129172,10016,47.164694,-122.513845
16MAR-2129172,10017,47.164674,-122.513955
16MAR-2129172,10018,47.164664,-122.514075
16MAR-2129172,10019,47.164664,-122.514175
16MAR-2129172,10020,47.164654,-122.514385
16MAR-2129172,10021,47.164654,-122.514595
16MAR-2129172,10022,47.164654,-122.514825
16MAR-2129172,10023,47.164654,-122.515025
16MAR-2129172,10024,47.164654,-122.515295
16MAR-2129172,10025,47.164654,-122.515755
16MAR-2129172,10026,47.165234,-122.515745
16MAR-2129172,10027,47.165694,-122.515745
16MAR-2129172,10028,47.165934,-122.515745
16MAR-2129172,20001,47.165934,-122.515745
16MAR-2129172,20002,47.166034,-122.515745
16MAR-2129172,20003,47.166214,-122.515745
16MAR-2129172,20004,47.166414,-122.515685
16MAR-2129172,20005,47.166704,-122.515495
16MAR-2129172,20006,47.166704,-122.515895
16MAR-2129172,20007,47.166699,-122.516413
16MAR-2129172,30001,47.166699,-122.516413
16MAR-2129172,30002,47.166684,-122.517855
16MAR-2129172,30003,47.166674,-122.520695
16MAR-2129172,30004,47.166664,-122.521313
16MAR-2129172,40001,47.166664,-122.521313
16MAR-2129172,40002,47.166654,-122.521945
16MAR-2129172,40003,47.166654,-122.523175
16MAR-2129172,40004,47.166674,-122.524595
16MAR-2129172,40005,47.166656,-122.525938
16MAR-2129172,50001,47.166656,-122.525938
16MAR-2129172,50002,47.166654,-122.526095
16MAR-2129172,50003,47.168374,-122.526155
16MAR-2129172,50004,47.168476,-122.526158
16MAR-2129172,60001,47.168476,-122.526158
16MAR-2129172,60002,47.169915,-122.526193
16MAR-2129172,70001,47.169915,-122.526193
16MAR-2129172,70002,47.170024,-122.526195
16MAR-2129172,70003,47.170744,-122.526225
16MAR-2129172,70004,47.171694,-122.526245
16MAR-2129172,70005,47.171784,-122.526245
16MAR-2129172,70006,47.171851,-122.526246
16MAR-2129172,80001,47.171851,-122.526246
16MAR-2129172,80002,47.172464,-122.526255
16MAR-2129172,80003,47.173024,-122.526265
16MAR-2129172,80004,47.173206,-122.526265
16MAR-2129172,90001,47.173206,-122.526265
16MAR-2129172,90002,47.173264,-122.526265
16MAR-2129172,90003,47.174184,-122.526285
16MAR-2129172,90004,47.175164,-122.526335
16MAR-2129172,90005,47.175182,-122.526335
16MAR-2129172,100001,47.175182,-122.526335
16MAR-2129172,100002,47.175584,-122.526325
16MAR-2129172,100003,47.175954,-122.527065
16MAR-2129172,100004,47.176074,-122.527295
16MAR-2129172,100005,47.176204,-122.527465
16MAR-2129172,100006,47.176244,-122.527515
16MAR-2129172,100007,47.176324,-122.527555
16MAR-2129172,100008,47.176424,-122.527575
16MAR-2129172,100009,47.176424,-122.527965
16MAR-2129172,100010,47.176434,-122.528185
16MAR-2129172,100011,47.176464,-122.528455
16MAR-2129172,100012,47.176494,-122.528595
16MAR-2129172,100013,47.176804,-122.529765
16MAR-2129172,100014,47.176876,-122.530018
16MAR-2129172,110001,47.176876,-122.530018
16MAR-2129172,110002,47.176924,-122.530185
16MAR-2129172,110003,47.177504,-122.532395
16MAR-2129172,110004,47.177614,-122.532615
16MAR-2129172,110005,47.177754,-122.532685
16MAR-2129172,110006,47.177754,-122.533295
16MAR-2129172,110007,47.177754,-122.533475
16MAR-2129172,110008,47.177744,-122.534075
16MAR-2129172,110009,47.177744,-122.534155
16MAR-2129172,110010,47.177744,-122.534395
16MAR-2129172,110011,47.177744,-122.534403
16MAR-2129172,120001,47.177744,-122.534403
16MAR-2129172,120002,47.177734,-122.534825
16MAR-2129172,120003,47.177734,-122.535145
16MAR-2129172,120004,47.177754,-122.535515
16MAR-2129172,120005,47.177784,-122.535905
16MAR-2129172,120006,47.177824,-122.536485
16MAR-2129172,120007,47.177864,-122.536995
16MAR-2129172,120008,47.177874,-122.537085
16MAR-2129172,120009,47.177904,-122.537355
16MAR-2129172,120010,47.177923,-122.537490
16MAR-2129172,130001,47.177923,-122.537490
16MAR-2129172,130002,47.177944,-122.537635
16MAR-2129172,130003,47.178024,-122.537985
16MAR-2129172,130004,47.178134,-122.538335
16MAR-2129172,130005,47.178194,-122.538485
16MAR-2129172,130006,47.178224,-122.538545
16MAR-2129172,130007,47.178284,-122.538645
16MAR-2129172,130008,47.178354,-122.538775
16MAR-2129172,130009,47.178434,-122.538905
16MAR-2129172,130010,47.178514,-122.539025
16MAR-2129172,130011,47.178714,-122.539275
16MAR-2129172,130012,47.178964,-122.539615
16MAR-2129172,130013,47.179184,-122.539945
16MAR-2129172,130014,47.179264,-122.540095
16MAR-2129172,130015,47.179444,-122.540455
16MAR-2129172,130016,47.179554,-122.540725
16MAR-2129172,130017,47.179644,-122.540995
16MAR-2129172,130018,47.179704,-122.541215
16MAR-2129172,130019,47.179764,-122.541465
16MAR-2129172,130020,47.179814,-122.541745
16MAR-2129172,130021,47.179844,-122.541945
16MAR-2129172,140001,47.179844,-122.541945
16MAR-2129172,140002,47.179844,-122.541945
16MAR-2129172,140003,47.179904,-122.542545
16MAR-2129172,140004,47.179924,-122.543175
16MAR-2129172,140005,47.179924,-122.543245
16MAR-2129172,140006,47.179934,-122.543815
16MAR-2129172,140007,47.179954,-122.545075
16MAR-2129172,140008,47.179953,-122.545128
16MAR-2129172,150001,47.179953,-122.545128
16MAR-2129172,150002,47.179944,-122.545915
16MAR-2129172,150003,47.179914,-122.546735
16MAR-2129172,150004,47.179854,-122.547715
16MAR-2129172,150005,47.179801,-122.548453
16MAR-2129172,160001,47.179801,-122.548453
16MAR-2129172,160002,47.179794,-122.548545
16MAR-2129172,160003,47.179694,-122.549825
16MAR-2129172,160004,47.179654,-122.550235
16MAR-2129172,160005,47.179544,-122.551335
16MAR-2129172,160006,47.179504,-122.551705
16MAR-2129172,160007,47.179464,-122.552035
16MAR-2129172,160008,47.179424,-122.552245
16MAR-2129172,160009,47.179321,-122.552729
16MAR-2129172,170001,47.179321,-122.552729
16MAR-2129172,170002,47.179294,-122.552855
16MAR-2129172,170003,47.179224,-122.553285
16MAR-2129172,170004,47.178944,-122.555035
16MAR-2129172,170005,47.178884,-122.555365
16MAR-2129172,170006,47.178704,-122.556445
16MAR-2129172,170007,47.178434,-122.557895
16MAR-2129172,170008,47.177594,-122.562505
16MAR-2129172,170009,47.177254,-122.564365
16MAR-2129172,170010,47.177234,-122.564495
16MAR-2129172,170011,47.177044,-122.565465
16MAR-2129172,170012,47.176984,-122.565805
16MAR-2129172,170013,47.176940,-122.566046
16MAR-2129172,180001,47.176940,-122.566046
16MAR-2129172,180002,47.176854,-122.566515
16MAR-2129172,180003,47.176814,-122.566805
16MAR-2129172,180004,47.176804,-122.567025
16MAR-2129172,180005,47.176804,-122.568435
16MAR-2129172,180006,47.176814,-122.569411
16MAR-2129172,190001,47.176814,-122.569411
16MAR-2129172,190002,47.176824,-122.570385
16MAR-2129172,190003,47.176834,-122.573415
16MAR-2129172,190004,47.176844,-122.574375
16MAR-2129172,190005,47.176855,-122.574773
16MAR-2129172,200001,47.176855,-122.574773
16MAR-2129172,200002,47.176884,-122.575805
16MAR-2129172,200003,47.176914,-122.576625
16MAR-2129172,200004,47.176914,-122.577085
16MAR-2129172,200005,47.176924,-122.577955
16MAR-2129172,200006,47.176744,-122.577965
16MAR-2129172,200007,47.176674,-122.577995
16MAR-2129172,200008,47.176624,-122.578055
16MAR-2129172,200009,47.176394,-122.578665
16MAR-2129172,200010,47.176324,-122.578835
16MAR-2129172,200011,47.176244,-122.578985
16MAR-2129172,200012,47.176174,-122.579105
16MAR-2129172,200013,47.176060,-122.579267
16MAR-2129172,210001,47.176060,-122.579267
16MAR-2129172,210002,47.175934,-122.579445
16MAR-2129172,210003,47.175364,-122.580155
16MAR-2129172,210004,47.175214,-122.580335
16MAR-2129172,210005,47.175154,-122.580445
16MAR-2129172,210006,47.175054,-122.580675
16MAR-2129172,210007,47.174984,-122.580915
16MAR-2129172,210008,47.174854,-122.581695
16MAR-2129172,210009,47.174794,-122.581945
16MAR-2129172,210010,47.174714,-122.582185
16MAR-2129172,210011,47.174514,-122.582635
16MAR-2129172,210012,47.174344,-122.582945
16MAR-2129172,210013,47.174134,-122.583325
16MAR-2129172,210014,47.173804,-122.583935
16MAR-2129172,210015,47.173694,-122.584175
16MAR-2129172,210016,47.173364,-122.584755
16MAR-2129172,210017,47.173304,-122.584815
16MAR-2129172,210018,47.173223,-122.584862
16MAR-2129172,220001,47.173223,-122.584862
16MAR-2129172,220002,47.173164,-122.584895
16MAR-2129172,220003,47.172924,-122.584955
16MAR-2129172,220004,47.172544,-122.584955
16MAR-2129172,220005,47.171258,-122.585012
16MAR-2129172,230001,47.171258,-122.585012
16MAR-2129172,230002,47.171184,-122.585015
16MAR-2129172,230003,47.171224,-122.586395
16MAR-2129172,230004,47.171224,-122.587005
16MAR-2129172,230005,47.171264,-122.588935
16MAR-2129172,230006,47.171274,-122.590235
16MAR-2129172,230007,47.171274,-122.591005
16MAR-2129172,230008,47.171274,-122.591141
16MAR-2129172,240001,47.171274,-122.591141
16MAR-2129172,240002,47.171274,-122.591775
16MAR-2129172,240003,47.171274,-122.592845
16MAR-2129172,240004,47.171254,-122.592975
16MAR-2129172,240005,47.171214,-122.593135
16MAR-2129172,240006,47.171164,-122.593265
16MAR-2129172,240007,47.170566,-122.594471
16MAR-2129172,250001,47.170566,-122.594471
16MAR-2129172,250002,47.170524,-122.594555
16MAR-2129172,250003,47.171204,-122.595295
16MAR-2129172,250004,47.171861,-122.595999
16MAR-2129172,260001,47.171861,-122.595999
16MAR-2129172,260002,47.171904,-122.596045
16MAR-2129172,260003,47.172530,-122.596726
16MAR-2129172,270001,47.172530,-122.596726
16MAR-2129172,270002,47.172584,-122.596785
16MAR-2129172,270003,47.173274,-122.597525
16MAR-2129172,270004,47.172784,-122.598495
16MAR-2129172,270005,47.172973,-122.598692
16MAR-2129172,280001,47.172973,-122.598692
16MAR-2129172,280002,47.173474,-122.599215
16MAR-2129172,280003,47.173264,-122.599655
16MAR-2129172,280004,47.173174,-122.599825
16MAR-2129172,280005,47.172994,-122.600155
16MAR-2129172,280006,47.172914,-122.600305
16MAR-2129172,280007,47.171778,-122.602568
16MAR-2148162,10001,47.171366,-122.571963
16MAR-2148162,10002,47.171564,-122.572265
16MAR-2148162,10003,47.171674,-122.572365
16MAR-2148162,10004,47.171784,-122.572435
16MAR-2148162,10005,47.172144,-122.572585
16MAR-2148162,10006,47.172244,-122.572655
16MAR-2148162,10007,47.172354,-122.572765
16MAR-2148162,10008,47.172404,-122.572885
16MAR-2148162,10009,47.172424,-122.573015
16MAR-2148162,10010,47.172434,-122.573555
16MAR-2148162,10011,47.172444,-122.574275
16MAR-2148162,10012,47.172344,-122.574275
16MAR-2148162,10013,47.172264,-122.574275
16MAR-2148162,20001,47.172264,-122.574275
16MAR-2148162,20002,47.172024,-122.574275
16MAR-2148162,20003,47.169874,-122.574305
16MAR-2148162,20004,47.169804,-122.574305
16MAR-2148162,20005,47.169114,-122.574325
16MAR-2148162,20006,47.168884,-122.574325
16MAR-2148162,20007,47.168444,-122.574305
16MAR-2148162,20008,47.168364,-122.574305
